Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,27.6
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,35.6
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,29.4
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,34.9
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,38.0
Symptoms of Anxiety Disorder,By State,New York,New York,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,32.3
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,28.7
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,23.2
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,32.3
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,29.2
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,41.1
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,30.7
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,33.4
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,31.8
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,22.5
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,30.5
Symptoms of Anxiety Disorder,By State,Texas,Texas,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,33.2
Symptoms of Anxiety Disorder,By State,Utah,Utah,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,33.9
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,33.0
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,31.1
Symptoms of Anxiety Disorder,By State,Washington,Washington,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,34.6
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,36.4
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,28.4
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,2,15,"Sep 16 - Sep 28, 2020",09/16/2020,09/28/2020,29.1
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,29.4
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,32.6
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,31.7
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,35.4
Symptoms of Anxiety Disorder,By State,California,California,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,36.2
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,32.8
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,28.4
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,32.8
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,34.8
Symptoms of Anxiety Disorder,By State,Florida,Florida,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,31.7
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,29.0
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.6
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,29.4
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,32.2
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.1
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,26.8
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,32.3
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,37.8
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,36.9
Symptoms of Anxiety Disorder,By State,Maine,Maine,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,33.2
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.6
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,34.2
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,32.9
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,26.2
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.6
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.7
Symptoms of Anxiety Disorder,By State,Montana,Montana,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,27.8
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,28.7
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,39.3
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,27.3
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,34.7
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,33.9
Symptoms of Anxiety Disorder,By State,New York,New York,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.7
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,29.7
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,24.7
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,33.6
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,33.9
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,35.1
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,32.6
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,29.5
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,28.3
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,26.9
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.7
Symptoms of Anxiety Disorder,By State,Texas,Texas,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,33.2
Symptoms of Anxiety Disorder,By State,Utah,Utah,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,31.1
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,36.9
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,28.7
Symptoms of Anxiety Disorder,By State,Washington,Washington,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,34.5
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,37.1
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,30.7
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,2,16,"Sep 30 - Oct 12, 2020",09/30/2020,10/12/2020,27.0
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,29.9
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,33.0
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.1
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,32.0
Symptoms of Anxiety Disorder,By State,California,California,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.3
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,34.1
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,32.5
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,31.7
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.1
Symptoms of Anxiety Disorder,By State,Florida,Florida,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,30.3
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,33.2
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,32.2
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,31.2
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,30.5
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.3
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,29.9
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,34.8
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.3
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,33.6
Symptoms of Anxiety Disorder,By State,Maine,Maine,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,32.5
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,33.0
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,33.8
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,31.3
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,25.9
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.9
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.2
Symptoms of Anxiety Disorder,By State,Montana,Montana,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,29.4
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,28.6
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,37.1
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,26.5
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,31.0
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,39.5
Symptoms of Anxiety Disorder,By State,New York,New York,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,34.3
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,27.0
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,28.0
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,31.7
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,34.8
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,36.6
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,31.6
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.6
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,32.8
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,24.2
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,32.0
Symptoms of Anxiety Disorder,By State,Texas,Texas,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,34.7
Symptoms of Anxiety Disorder,By State,Utah,Utah,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,29.1
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,33.3
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,30.0
Symptoms of Anxiety Disorder,By State,Washington,Washington,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,35.9
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,31.9
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,32.1
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,2,17,"Oct 14 - Oct 26, 2020",10/14/2020,10/26/2020,28.3
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,35.3
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,32.7
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,35.5
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,38.8
Symptoms of Anxiety Disorder,By State,California,California,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,38.2
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,40.5
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,38.2
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.7
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,45.6
Symptoms of Anxiety Disorder,By State,Florida,Florida,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,38.3
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,39.0
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.0
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,35.3
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,36.2
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,35.0
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,41.0
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,40.4
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.6
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.6
Symptoms of Anxiety Disorder,By State,Maine,Maine,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,40.5
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,35.7
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.6
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,31.1
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,33.6
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.8
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,35.5
Symptoms of Anxiety Disorder,By State,Montana,Montana,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,36.6
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,33.0
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,39.9
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,36.0
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,33.5
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,40.1
Symptoms of Anxiety Disorder,By State,New York,New York,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,33.0
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,36.0
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,22.3
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.1
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,40.0
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,38.4
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,36.1
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,38.6
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.3
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,28.6
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,32.5
Symptoms of Anxiety Disorder,By State,Texas,Texas,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.2
Symptoms of Anxiety Disorder,By State,Utah,Utah,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,33.0
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,37.3
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,30.5
Symptoms of Anxiety Disorder,By State,Washington,Washington,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,34.7
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,35.7
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,36.0
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3 ,18,"Oct 28 - Nov 9, 2020",10/28/2020,11/09/2020,30.0
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,40.1
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,40.3
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,39.2
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,39.0
Symptoms of Anxiety Disorder,By State,California,California,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,39.0
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,42.2
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,33.5
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,31.9
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,35.3
Symptoms of Anxiety Disorder,By State,Florida,Florida,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,33.9
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,34.8
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,28.4
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,32.9
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,37.4
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,34.1
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3 ,19,"Nov 11 - Nov 23, 2020",11/11/2020,11/23/2020,32.9
